method,dataset,step_setting,metric,time_type,result,prc_threshold
CellMNN,MaDataset,all_paths,threshold,Real Time,0.029411765,True
CellMNN,MaDataset,all_paths,F1,Real Time,0.8181818181818182,True
CellMNN,MaDataset,all_paths,AUC_PRC,Real Time,0.5107142857142857,True
CellMNN,MaDataset,all_paths,PRECISION,Real Time,0.6923076923076923,True
CellMNN,MaDataset,all_paths,RECALL,Real Time,1.0,True
CellMNN,MaDataset,all_paths,AUC_ROC,Real Time,0.4444444444444444,True
CellMNN,MaDataset,simple,threshold,Real Time,0.029411765,True
CellMNN,MaDataset,simple,F1,Real Time,0.6666666666666666,True
CellMNN,MaDataset,simple,AUC_PRC,Real Time,0.3833333333333333,True
CellMNN,MaDataset,simple,PRECISION,Real Time,0.5,True
CellMNN,MaDataset,simple,RECALL,Real Time,1.0,True
CellMNN,MaDataset,simple,AUC_ROC,Real Time,0.7692307692307693,True
scIMF,SuoDataset,all_paths,threshold,Pseudotime,0.0,True
scIMF,SuoDataset,all_paths,F1,Pseudotime,0.6775956284153005,True
scIMF,SuoDataset,all_paths,AUC_PRC,Pseudotime,0.5528599105859078,True
scIMF,SuoDataset,all_paths,PRECISION,Pseudotime,0.512396694214876,True
scIMF,SuoDataset,all_paths,RECALL,Pseudotime,1.0,True
scIMF,SuoDataset,all_paths,AUC_ROC,Pseudotime,0.462547840349918,True
scIMF,SuoDataset,simple,threshold,Pseudotime,0.0,True
scIMF,SuoDataset,simple,F1,Pseudotime,0.1666666666666666,True
scIMF,SuoDataset,simple,AUC_PRC,Pseudotime,0.1500423439228368,True
scIMF,SuoDataset,simple,PRECISION,Pseudotime,0.0909090909090909,True
scIMF,SuoDataset,simple,RECALL,Pseudotime,1.0,True
scIMF,SuoDataset,simple,AUC_ROC,Pseudotime,0.6666666666666667,True
scIMF,MaDataset,all_paths,threshold,Pseudotime,0.17648679,True
scIMF,MaDataset,all_paths,F1,Pseudotime,0.8181818181818182,True
scIMF,MaDataset,all_paths,AUC_PRC,Pseudotime,0.5043209876543211,True
scIMF,MaDataset,all_paths,PRECISION,Pseudotime,0.6923076923076923,True
scIMF,MaDataset,all_paths,RECALL,Pseudotime,1.0,True
scIMF,MaDataset,all_paths,AUC_ROC,Pseudotime,0.3968253968253968,True
scIMF,MaDataset,simple,threshold,Pseudotime,0.17648679,True
scIMF,MaDataset,simple,F1,Pseudotime,0.6666666666666666,True
scIMF,MaDataset,simple,AUC_PRC,Pseudotime,0.4111111111111111,True
scIMF,MaDataset,simple,PRECISION,Pseudotime,0.5,True
scIMF,MaDataset,simple,RECALL,Pseudotime,1.0,True
scIMF,MaDataset,simple,AUC_ROC,Pseudotime,0.7948717948717949,True
CellMNN,GarciaAlonsoDataset,all_paths,threshold,Pseudotime,0.0046602893,True
CellMNN,GarciaAlonsoDataset,all_paths,F1,Pseudotime,0.6666666666666666,True
CellMNN,GarciaAlonsoDataset,all_paths,AUC_PRC,Pseudotime,0.4193160597572362,True
CellMNN,GarciaAlonsoDataset,all_paths,PRECISION,Pseudotime,0.5,True
CellMNN,GarciaAlonsoDataset,all_paths,RECALL,Pseudotime,1.0,True
CellMNN,GarciaAlonsoDataset,all_paths,AUC_ROC,Pseudotime,0.2901234567901234,True
CellMNN,GarciaAlonsoDataset,simple,threshold,Pseudotime,0.0,True
CellMNN,GarciaAlonsoDataset,simple,F1,Pseudotime,0.2857142857142857,True
CellMNN,GarciaAlonsoDataset,simple,AUC_PRC,Pseudotime,0.2163888888888888,True
CellMNN,GarciaAlonsoDataset,simple,PRECISION,Pseudotime,0.1666666666666666,True
CellMNN,GarciaAlonsoDataset,simple,RECALL,Pseudotime,1.0,True
CellMNN,GarciaAlonsoDataset,simple,AUC_ROC,Pseudotime,0.6193548387096774,True
scIMF,SuoDataset,all_paths,JaccardSimilarity,Real Time,0.512396694214876,True
scIMF,SuoDataset,simple,JaccardSimilarity,Real Time,0.0909090909090909,True
scIMF,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Real Time,0.5,True
scIMF,GarciaAlonsoDataset,simple,JaccardSimilarity,Real Time,0.1785714285714285,True
scIMF,MaDataset,all_paths,JaccardSimilarity,Real Time,0.5625,True
scIMF,MaDataset,simple,JaccardSimilarity,Real Time,0.3,True
scIMF,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Pseudotime,0.5,True
scIMF,GarciaAlonsoDataset,simple,JaccardSimilarity,Pseudotime,0.3125,True
scIMF,SuoDataset,all_paths,JaccardSimilarity,Pseudotime,0.512396694214876,True
scIMF,SuoDataset,simple,JaccardSimilarity,Pseudotime,0.0909090909090909,True
scIMF,MaDataset,all_paths,JaccardSimilarity,Pseudotime,0.6923076923076923,True
scIMF,MaDataset,simple,JaccardSimilarity,Pseudotime,0.5,True
PRESCIENT,GarciaAlonsoDataset,all_paths,threshold,Real Time,0.00027777778,True
PRESCIENT,GarciaAlonsoDataset,all_paths,F1,Real Time,0.6666666666666666,True
PRESCIENT,GarciaAlonsoDataset,all_paths,AUC_PRC,Real Time,0.4264140180806848,True
PRESCIENT,GarciaAlonsoDataset,all_paths,PRECISION,Real Time,0.5,True
PRESCIENT,GarciaAlonsoDataset,all_paths,RECALL,Real Time,1.0,True
PRESCIENT,GarciaAlonsoDataset,all_paths,AUC_ROC,Real Time,0.337962962962963,True
PRESCIENT,GarciaAlonsoDataset,simple,threshold,Real Time,0.0,True
PRESCIENT,GarciaAlonsoDataset,simple,F1,Real Time,0.2857142857142857,True
PRESCIENT,GarciaAlonsoDataset,simple,AUC_PRC,Real Time,0.19,True
PRESCIENT,GarciaAlonsoDataset,simple,PRECISION,Real Time,0.1666666666666666,True
PRESCIENT,GarciaAlonsoDataset,simple,RECALL,Real Time,1.0,True
PRESCIENT,GarciaAlonsoDataset,simple,AUC_ROC,Real Time,0.535483870967742,True
CellMNN,SuoDataset,all_paths,threshold,Pseudotime,0.0,True
CellMNN,SuoDataset,all_paths,F1,Pseudotime,0.6775956284153005,True
CellMNN,SuoDataset,all_paths,AUC_PRC,Pseudotime,0.5568371725655404,True
CellMNN,SuoDataset,all_paths,PRECISION,Pseudotime,0.512396694214876,True
CellMNN,SuoDataset,all_paths,RECALL,Pseudotime,1.0,True
CellMNN,SuoDataset,all_paths,AUC_ROC,Pseudotime,0.5306178239475123,True
CellMNN,SuoDataset,simple,threshold,Pseudotime,0.0,True
CellMNN,SuoDataset,simple,F1,Pseudotime,0.1666666666666666,True
CellMNN,SuoDataset,simple,AUC_PRC,Pseudotime,0.1434310009504735,True
CellMNN,SuoDataset,simple,PRECISION,Pseudotime,0.0909090909090909,True
CellMNN,SuoDataset,simple,RECALL,Pseudotime,1.0,True
CellMNN,SuoDataset,simple,AUC_ROC,Pseudotime,0.6657657657657658,True
PRESCIENT,MaDataset,all_paths,threshold,Real Time,0.13039118,True
PRESCIENT,MaDataset,all_paths,F1,Real Time,0.8181818181818182,True
PRESCIENT,MaDataset,all_paths,AUC_PRC,Real Time,0.6514550264550265,True
PRESCIENT,MaDataset,all_paths,PRECISION,Real Time,0.6923076923076923,True
PRESCIENT,MaDataset,all_paths,RECALL,Real Time,1.0,True
PRESCIENT,MaDataset,all_paths,AUC_ROC,Real Time,0.4603174603174603,True
PRESCIENT,MaDataset,simple,threshold,Real Time,0.13039118,True
PRESCIENT,MaDataset,simple,F1,Real Time,0.5454545454545454,True
PRESCIENT,MaDataset,simple,AUC_PRC,Real Time,0.6805555555555556,True
PRESCIENT,MaDataset,simple,PRECISION,Real Time,0.375,True
PRESCIENT,MaDataset,simple,RECALL,Real Time,1.0,True
PRESCIENT,MaDataset,simple,AUC_ROC,Real Time,0.8461538461538461,True
CellMNN,MaDataset,all_paths,threshold,Pseudotime,0.030011013,True
CellMNN,MaDataset,all_paths,F1,Pseudotime,0.8181818181818182,True
CellMNN,MaDataset,all_paths,AUC_PRC,Pseudotime,0.6051587301587302,True
CellMNN,MaDataset,all_paths,PRECISION,Pseudotime,0.6923076923076923,True
CellMNN,MaDataset,all_paths,RECALL,Pseudotime,1.0,True
CellMNN,MaDataset,all_paths,AUC_ROC,Pseudotime,0.4761904761904762,True
CellMNN,MaDataset,simple,threshold,Pseudotime,0.030011013,True
CellMNN,MaDataset,simple,F1,Pseudotime,0.6666666666666666,True
CellMNN,MaDataset,simple,AUC_PRC,Pseudotime,0.6666666666666667,True
CellMNN,MaDataset,simple,PRECISION,Pseudotime,0.5,True
CellMNN,MaDataset,simple,RECALL,Pseudotime,1.0,True
CellMNN,MaDataset,simple,AUC_ROC,Pseudotime,0.8717948717948718,True
CellMNN,SuoDataset,all_paths,JaccardSimilarity,Real Time,0.512396694214876,True
CellMNN,SuoDataset,simple,JaccardSimilarity,Real Time,0.0909090909090909,True
CellMNN,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Real Time,0.5,True
CellMNN,GarciaAlonsoDataset,simple,JaccardSimilarity,Real Time,0.1666666666666666,True
CellMNN,MaDataset,all_paths,JaccardSimilarity,Real Time,0.6923076923076923,True
CellMNN,MaDataset,simple,JaccardSimilarity,Real Time,0.5,True
CellMNN,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Pseudotime,0.5,True
CellMNN,GarciaAlonsoDataset,simple,JaccardSimilarity,Pseudotime,0.1666666666666666,True
CellMNN,SuoDataset,all_paths,JaccardSimilarity,Pseudotime,0.512396694214876,True
CellMNN,SuoDataset,simple,JaccardSimilarity,Pseudotime,0.0909090909090909,True
CellMNN,MaDataset,all_paths,JaccardSimilarity,Pseudotime,0.6923076923076923,True
CellMNN,MaDataset,simple,JaccardSimilarity,Pseudotime,0.5,True
PISDE,SuoDataset,all_paths,threshold,Real Time,0.0,True
PISDE,SuoDataset,all_paths,F1,Real Time,0.6775956284153005,True
PISDE,SuoDataset,all_paths,AUC_PRC,Real Time,0.512396694214876,True
PISDE,SuoDataset,all_paths,PRECISION,Real Time,0.512396694214876,True
PISDE,SuoDataset,all_paths,RECALL,Real Time,1.0,True
PISDE,SuoDataset,all_paths,AUC_ROC,Real Time,0.4152542372881356,True
PISDE,SuoDataset,simple,threshold,Real Time,0.0,True
PISDE,SuoDataset,simple,F1,Real Time,0.1666666666666666,True
PISDE,SuoDataset,simple,AUC_PRC,Real Time,0.0826446280991735,True
PISDE,SuoDataset,simple,PRECISION,Real Time,0.0909090909090909,True
PISDE,SuoDataset,simple,RECALL,Real Time,1.0,True
PISDE,SuoDataset,simple,AUC_ROC,Real Time,0.4549549549549549,True
PRESCIENT,GarciaAlonsoDataset,all_paths,threshold,Pseudotime,0.045088567,True
PRESCIENT,GarciaAlonsoDataset,all_paths,F1,Pseudotime,0.8372093023255814,True
PRESCIENT,GarciaAlonsoDataset,all_paths,AUC_PRC,Pseudotime,0.6488044363044364,True
PRESCIENT,GarciaAlonsoDataset,all_paths,PRECISION,Pseudotime,0.72,True
PRESCIENT,GarciaAlonsoDataset,all_paths,RECALL,Pseudotime,1.0,True
PRESCIENT,GarciaAlonsoDataset,all_paths,AUC_ROC,Pseudotime,0.5462962962962963,True
PRESCIENT,GarciaAlonsoDataset,simple,threshold,Pseudotime,0.041697327,True
PRESCIENT,GarciaAlonsoDataset,simple,F1,Pseudotime,0.4761904761904761,True
PRESCIENT,GarciaAlonsoDataset,simple,AUC_PRC,Pseudotime,0.4240384615384616,True
PRESCIENT,GarciaAlonsoDataset,simple,PRECISION,Pseudotime,0.3125,True
PRESCIENT,GarciaAlonsoDataset,simple,RECALL,Pseudotime,1.0,True
PRESCIENT,GarciaAlonsoDataset,simple,AUC_ROC,Pseudotime,0.7741935483870968,True
PRESCIENT,SuoDataset,all_paths,threshold,Pseudotime,0.0,True
PRESCIENT,SuoDataset,all_paths,F1,Pseudotime,0.6775956284153005,True
PRESCIENT,SuoDataset,all_paths,AUC_PRC,Pseudotime,0.5904480369249115,True
PRESCIENT,SuoDataset,all_paths,PRECISION,Pseudotime,0.512396694214876,True
PRESCIENT,SuoDataset,all_paths,RECALL,Pseudotime,1.0,True
PRESCIENT,SuoDataset,all_paths,AUC_ROC,Pseudotime,0.5442864953526517,True
PRESCIENT,SuoDataset,simple,threshold,Pseudotime,0.0,True
PRESCIENT,SuoDataset,simple,F1,Pseudotime,0.1666666666666666,True
PRESCIENT,SuoDataset,simple,AUC_PRC,Pseudotime,0.1690527634917221,True
PRESCIENT,SuoDataset,simple,PRECISION,Pseudotime,0.0909090909090909,True
PRESCIENT,SuoDataset,simple,RECALL,Pseudotime,1.0,True
PRESCIENT,SuoDataset,simple,AUC_ROC,Pseudotime,0.6162162162162161,True
PRESCIENT,MaDataset,all_paths,threshold,Pseudotime,0.122797355,True
PRESCIENT,MaDataset,all_paths,F1,Pseudotime,0.8181818181818182,True
PRESCIENT,MaDataset,all_paths,AUC_PRC,Pseudotime,0.6212962962962963,True
PRESCIENT,MaDataset,all_paths,PRECISION,Pseudotime,0.6923076923076923,True
PRESCIENT,MaDataset,all_paths,RECALL,Pseudotime,1.0,True
PRESCIENT,MaDataset,all_paths,AUC_ROC,Pseudotime,0.5396825396825398,True
PRESCIENT,MaDataset,simple,threshold,Pseudotime,0.122797355,True
PRESCIENT,MaDataset,simple,F1,Pseudotime,0.5454545454545454,True
PRESCIENT,MaDataset,simple,AUC_PRC,Pseudotime,0.4583333333333332,True
PRESCIENT,MaDataset,simple,PRECISION,Pseudotime,0.375,True
PRESCIENT,MaDataset,simple,RECALL,Pseudotime,1.0,True
PRESCIENT,MaDataset,simple,AUC_ROC,Pseudotime,0.7948717948717949,True
PRESCIENT,SuoDataset,all_paths,JaccardSimilarity,Real Time,0.512396694214876,True
PRESCIENT,SuoDataset,simple,JaccardSimilarity,Real Time,0.0909090909090909,True
PRESCIENT,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Real Time,0.5,True
PRESCIENT,GarciaAlonsoDataset,simple,JaccardSimilarity,Real Time,0.1666666666666666,True
PRESCIENT,MaDataset,all_paths,JaccardSimilarity,Real Time,0.6923076923076923,True
PRESCIENT,MaDataset,simple,JaccardSimilarity,Real Time,0.375,True
PRESCIENT,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Pseudotime,0.72,True
PRESCIENT,GarciaAlonsoDataset,simple,JaccardSimilarity,Pseudotime,0.3125,True
PRESCIENT,SuoDataset,all_paths,JaccardSimilarity,Pseudotime,0.512396694214876,True
PRESCIENT,SuoDataset,simple,JaccardSimilarity,Pseudotime,0.0909090909090909,True
PRESCIENT,MaDataset,all_paths,JaccardSimilarity,Pseudotime,0.6923076923076923,True
PRESCIENT,MaDataset,simple,JaccardSimilarity,Pseudotime,0.375,True
PISDE,GarciaAlonsoDataset,all_paths,threshold,Real Time,0.0,True
PISDE,GarciaAlonsoDataset,all_paths,F1,Real Time,0.6666666666666666,True
PISDE,GarciaAlonsoDataset,all_paths,AUC_PRC,Real Time,0.4833333333333333,True
PISDE,GarciaAlonsoDataset,all_paths,PRECISION,Real Time,0.5,True
PISDE,GarciaAlonsoDataset,all_paths,RECALL,Real Time,1.0,True
PISDE,GarciaAlonsoDataset,all_paths,AUC_ROC,Real Time,0.4166666666666666,True
PISDE,GarciaAlonsoDataset,simple,threshold,Real Time,0.0,True
PISDE,GarciaAlonsoDataset,simple,F1,Real Time,0.2857142857142857,True
PISDE,GarciaAlonsoDataset,simple,AUC_PRC,Real Time,0.1511111111111111,True
PISDE,GarciaAlonsoDataset,simple,PRECISION,Real Time,0.1666666666666666,True
PISDE,GarciaAlonsoDataset,simple,RECALL,Real Time,1.0,True
PISDE,GarciaAlonsoDataset,simple,AUC_ROC,Real Time,0.535483870967742,True
PISDE,MaDataset,all_paths,threshold,Real Time,0.0,True
PISDE,MaDataset,all_paths,F1,Real Time,0.72,True
PISDE,MaDataset,all_paths,AUC_PRC,Real Time,0.5856481481481481,True
PISDE,MaDataset,all_paths,PRECISION,Real Time,0.5625,True
PISDE,MaDataset,all_paths,RECALL,Real Time,1.0,True
PISDE,MaDataset,all_paths,AUC_ROC,Real Time,0.5396825396825398,True
PISDE,MaDataset,simple,threshold,Real Time,0.0,True
PISDE,MaDataset,simple,F1,Real Time,0.4,True
PISDE,MaDataset,simple,AUC_PRC,Real Time,0.2361111111111111,True
PISDE,MaDataset,simple,PRECISION,Real Time,0.25,True
PISDE,MaDataset,simple,RECALL,Real Time,1.0,True
PISDE,MaDataset,simple,AUC_ROC,Real Time,0.5897435897435898,True
PISDE,GarciaAlonsoDataset,all_paths,threshold,Pseudotime,0.0,True
PISDE,GarciaAlonsoDataset,all_paths,F1,Pseudotime,0.6666666666666666,True
PISDE,GarciaAlonsoDataset,all_paths,AUC_PRC,Pseudotime,0.4833333333333333,True
PISDE,GarciaAlonsoDataset,all_paths,PRECISION,Pseudotime,0.5,True
PISDE,GarciaAlonsoDataset,all_paths,RECALL,Pseudotime,1.0,True
PISDE,GarciaAlonsoDataset,all_paths,AUC_ROC,Pseudotime,0.4104938271604938,True
PISDE,GarciaAlonsoDataset,simple,threshold,Pseudotime,0.0,True
PISDE,GarciaAlonsoDataset,simple,F1,Pseudotime,0.2857142857142857,True
PISDE,GarciaAlonsoDataset,simple,AUC_PRC,Pseudotime,0.1511111111111111,True
PISDE,GarciaAlonsoDataset,simple,PRECISION,Pseudotime,0.1666666666666666,True
PISDE,GarciaAlonsoDataset,simple,RECALL,Pseudotime,1.0,True
PISDE,GarciaAlonsoDataset,simple,AUC_ROC,Pseudotime,0.5225806451612903,True
PISDE,SuoDataset,all_paths,threshold,Pseudotime,0.0,True
PISDE,SuoDataset,all_paths,F1,Pseudotime,0.6775956284153005,True
PISDE,SuoDataset,all_paths,AUC_PRC,Pseudotime,0.510940280399587,True
PISDE,SuoDataset,all_paths,PRECISION,Pseudotime,0.512396694214876,True
PISDE,SuoDataset,all_paths,RECALL,Pseudotime,1.0,True
PISDE,SuoDataset,all_paths,AUC_ROC,Pseudotime,0.4231820667031164,True
PISDE,SuoDataset,simple,threshold,Pseudotime,0.0,True
PISDE,SuoDataset,simple,F1,Pseudotime,0.1666666666666666,True
PISDE,SuoDataset,simple,AUC_PRC,Pseudotime,0.1036654920831818,True
PISDE,SuoDataset,simple,PRECISION,Pseudotime,0.0909090909090909,True
PISDE,SuoDataset,simple,RECALL,Pseudotime,1.0,True
PISDE,SuoDataset,simple,AUC_ROC,Pseudotime,0.5373873873873873,True
PISDE,MaDataset,all_paths,threshold,Pseudotime,0.0013766519,True
PISDE,MaDataset,all_paths,F1,Pseudotime,0.9,True
PISDE,MaDataset,all_paths,AUC_PRC,Pseudotime,0.6071428571428572,True
PISDE,MaDataset,all_paths,PRECISION,Pseudotime,0.8181818181818182,True
PISDE,MaDataset,all_paths,RECALL,Pseudotime,1.0,True
PISDE,MaDataset,all_paths,AUC_ROC,Pseudotime,0.5873015873015873,True
PISDE,MaDataset,simple,threshold,Pseudotime,0.00079554494,True
PISDE,MaDataset,simple,F1,Pseudotime,0.6,True
PISDE,MaDataset,simple,AUC_PRC,Pseudotime,0.4206349206349206,True
PISDE,MaDataset,simple,PRECISION,Pseudotime,0.4285714285714285,True
PISDE,MaDataset,simple,RECALL,Pseudotime,1.0,True
PISDE,MaDataset,simple,AUC_ROC,Pseudotime,0.782051282051282,True
PISDE,SuoDataset,all_paths,JaccardSimilarity,Real Time,0.512396694214876,True
PISDE,SuoDataset,simple,JaccardSimilarity,Real Time,0.0909090909090909,True
PISDE,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Real Time,0.5,True
PISDE,GarciaAlonsoDataset,simple,JaccardSimilarity,Real Time,0.1666666666666666,True
PISDE,MaDataset,all_paths,JaccardSimilarity,Real Time,0.5625,True
PISDE,MaDataset,simple,JaccardSimilarity,Real Time,0.25,True
PISDE,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Pseudotime,0.5,True
PISDE,GarciaAlonsoDataset,simple,JaccardSimilarity,Pseudotime,0.1666666666666666,True
PISDE,SuoDataset,all_paths,JaccardSimilarity,Pseudotime,0.512396694214876,True
PISDE,SuoDataset,simple,JaccardSimilarity,Pseudotime,0.0909090909090909,True
PISDE,MaDataset,all_paths,JaccardSimilarity,Pseudotime,0.8181818181818182,True
PISDE,MaDataset,simple,JaccardSimilarity,Pseudotime,0.4285714285714285,True
MIOFlow,SuoDataset,all_paths,JaccardSimilarity,Real Time,0.512396694214876,True
MIOFlow,SuoDataset,simple,JaccardSimilarity,Real Time,0.0909090909090909,True
MIOFlow,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Real Time,0.5,True
MIOFlow,GarciaAlonsoDataset,simple,JaccardSimilarity,Real Time,0.1785714285714285,True
MIOFlow,MaDataset,all_paths,JaccardSimilarity,Real Time,0.5625,True
MIOFlow,MaDataset,simple,JaccardSimilarity,Real Time,0.2727272727272727,True
MIOFlow,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Pseudotime,0.5,True
MIOFlow,GarciaAlonsoDataset,simple,JaccardSimilarity,Pseudotime,0.25,True
Correlation,SuoDataset,all_paths,threshold,Real Time,0.0013458950201884,True
Correlation,SuoDataset,all_paths,F1,Real Time,0.6775956284153005,True
Correlation,SuoDataset,all_paths,AUC_PRC,Real Time,0.5151023197088818,True
Correlation,SuoDataset,all_paths,PRECISION,Real Time,0.512396694214876,True
Correlation,SuoDataset,all_paths,RECALL,Real Time,1.0,True
Correlation,SuoDataset,all_paths,AUC_ROC,Real Time,0.488928376161837,True
Correlation,SuoDataset,simple,threshold,Real Time,0.0,True
Correlation,SuoDataset,simple,F1,Real Time,0.1666666666666666,True
Correlation,SuoDataset,simple,AUC_PRC,Real Time,0.3163411649820142,True
Correlation,SuoDataset,simple,PRECISION,Real Time,0.0909090909090909,True
Correlation,SuoDataset,simple,RECALL,Real Time,1.0,True
Correlation,SuoDataset,simple,AUC_ROC,Real Time,0.7698198198198198,True
Correlation,GarciaAlonsoDataset,all_paths,threshold,Real Time,0.0231913284597932,True
Correlation,GarciaAlonsoDataset,all_paths,F1,Real Time,0.6666666666666666,True
Correlation,GarciaAlonsoDataset,all_paths,AUC_PRC,Real Time,0.4011985437449834,True
Correlation,GarciaAlonsoDataset,all_paths,PRECISION,Real Time,0.5,True
Correlation,GarciaAlonsoDataset,all_paths,RECALL,Real Time,1.0,True
Correlation,GarciaAlonsoDataset,all_paths,AUC_ROC,Real Time,0.1882716049382716,True
Correlation,GarciaAlonsoDataset,simple,threshold,Real Time,0.0231913284597932,True
Correlation,GarciaAlonsoDataset,simple,F1,Real Time,0.4166666666666667,True
Correlation,GarciaAlonsoDataset,simple,AUC_PRC,Real Time,0.2496904024767801,True
Correlation,GarciaAlonsoDataset,simple,PRECISION,Real Time,0.2631578947368421,True
Correlation,GarciaAlonsoDataset,simple,RECALL,Real Time,1.0,True
Correlation,GarciaAlonsoDataset,simple,AUC_ROC,Real Time,0.7161290322580645,True
Correlation,MaDataset,all_paths,threshold,Real Time,0.0010030090270812,True
Correlation,MaDataset,all_paths,F1,Real Time,0.8181818181818182,True
Correlation,MaDataset,all_paths,AUC_PRC,Real Time,0.6365740740740741,True
Correlation,MaDataset,all_paths,PRECISION,Real Time,0.6923076923076923,True
Correlation,MaDataset,all_paths,RECALL,Real Time,1.0,True
Correlation,MaDataset,all_paths,AUC_ROC,Real Time,0.4682539682539682,True
Correlation,MaDataset,simple,threshold,Real Time,0.0010030090270812,True
Correlation,MaDataset,simple,F1,Real Time,0.5454545454545454,True
Correlation,MaDataset,simple,AUC_PRC,Real Time,0.625,True
Correlation,MaDataset,simple,PRECISION,Real Time,0.375,True
Correlation,MaDataset,simple,RECALL,Real Time,1.0,True
Correlation,MaDataset,simple,AUC_ROC,Real Time,0.8205128205128205,True
Correlation,GarciaAlonsoDataset,all_paths,threshold,Pseudotime,0.0100502512562814,True
Correlation,GarciaAlonsoDataset,all_paths,F1,Pseudotime,0.6666666666666666,True
Correlation,GarciaAlonsoDataset,all_paths,AUC_PRC,Pseudotime,0.4199253577876766,True
Correlation,GarciaAlonsoDataset,all_paths,PRECISION,Pseudotime,0.5,True
Correlation,GarciaAlonsoDataset,all_paths,RECALL,Pseudotime,1.0,True
Correlation,GarciaAlonsoDataset,all_paths,AUC_ROC,Pseudotime,0.3086419753086419,True
Correlation,GarciaAlonsoDataset,simple,threshold,Pseudotime,0.0100502512562814,True
Correlation,GarciaAlonsoDataset,simple,F1,Pseudotime,0.4347826086956521,True
Correlation,GarciaAlonsoDataset,simple,AUC_PRC,Pseudotime,0.292092352092352,True
Correlation,GarciaAlonsoDataset,simple,PRECISION,Pseudotime,0.2777777777777778,True
Correlation,GarciaAlonsoDataset,simple,RECALL,Pseudotime,1.0,True
Correlation,GarciaAlonsoDataset,simple,AUC_ROC,Pseudotime,0.7741935483870968,True
Correlation,SuoDataset,all_paths,threshold,Pseudotime,0.0015405353360292,True
Correlation,SuoDataset,all_paths,F1,Pseudotime,0.7167630057803468,True
Correlation,SuoDataset,all_paths,AUC_PRC,Pseudotime,0.5505952352606027,True
Correlation,SuoDataset,all_paths,PRECISION,Pseudotime,0.5585585585585585,True
Correlation,SuoDataset,all_paths,RECALL,Pseudotime,1.0,True
Correlation,SuoDataset,all_paths,AUC_ROC,Pseudotime,0.5381355932203389,True
Correlation,SuoDataset,simple,threshold,Pseudotime,6.264486625321055e-05,True
Correlation,SuoDataset,simple,F1,Pseudotime,0.2439024390243902,True
Correlation,SuoDataset,simple,AUC_PRC,Pseudotime,0.2820261582894027,True
Correlation,SuoDataset,simple,PRECISION,Pseudotime,0.1388888888888889,True
Correlation,SuoDataset,simple,RECALL,Pseudotime,1.0,True
Correlation,SuoDataset,simple,AUC_ROC,Pseudotime,0.8108108108108107,True
Correlation,MaDataset,all_paths,threshold,Pseudotime,0.0039777247414478,True
Correlation,MaDataset,all_paths,F1,Pseudotime,0.8181818181818182,True
Correlation,MaDataset,all_paths,AUC_PRC,Pseudotime,0.5537698412698413,True
Correlation,MaDataset,all_paths,PRECISION,Pseudotime,0.6923076923076923,True
Correlation,MaDataset,all_paths,RECALL,Pseudotime,1.0,True
Correlation,MaDataset,all_paths,AUC_ROC,Pseudotime,0.4365079365079365,True
Correlation,MaDataset,simple,threshold,Pseudotime,0.0039777247414478,True
Correlation,MaDataset,simple,F1,Pseudotime,0.6,True
Correlation,MaDataset,simple,AUC_PRC,Pseudotime,0.4761904761904761,True
Correlation,MaDataset,simple,PRECISION,Pseudotime,0.4285714285714285,True
Correlation,MaDataset,simple,RECALL,Pseudotime,1.0,True
Correlation,MaDataset,simple,AUC_ROC,Pseudotime,0.8205128205128205,True
Correlation,SuoDataset,all_paths,JaccardSimilarity,Real Time,0.512396694214876,True
Correlation,SuoDataset,simple,JaccardSimilarity,Real Time,0.0909090909090909,True
Correlation,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Real Time,0.5,True
Correlation,GarciaAlonsoDataset,simple,JaccardSimilarity,Real Time,0.2631578947368421,True
Correlation,MaDataset,all_paths,JaccardSimilarity,Real Time,0.6923076923076923,True
Correlation,MaDataset,simple,JaccardSimilarity,Real Time,0.375,True
Correlation,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Pseudotime,0.5,True
Correlation,GarciaAlonsoDataset,simple,JaccardSimilarity,Pseudotime,0.2777777777777778,True
Correlation,SuoDataset,all_paths,JaccardSimilarity,Pseudotime,0.5585585585585585,True
Correlation,SuoDataset,simple,JaccardSimilarity,Pseudotime,0.1388888888888889,True
Correlation,MaDataset,all_paths,JaccardSimilarity,Pseudotime,0.6923076923076923,True
Correlation,MaDataset,simple,JaccardSimilarity,Pseudotime,0.4285714285714285,True
